201942|2019-10-12|15|20|51|15|1915205131487|1915205131558|72|8|5|21|25|5|7|1|72|0|0|0|0|0|0|0|0|0|84|0|0|0|0|6.4.3.1.3
201942|2019-10-12|15|20|51|9|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|6.4.3.1.3
