201944|2019-10-25|15|20|51|15|1915205132694|1915205132814|121|18|1|53|29|5|10|0|116|0|0|0|0|0|184|0|0|0|105|0|0|0|0|6.4.3.1.3
201944|2019-10-25|15|20|51|9|||0|1|0|2|2|0|0|0|5|0|0|0|0|0|14|0|0|0|11|0|0|0|0|6.4.3.1.3
