201941|2019-10-03|15|20|51|15|1915205130771|1915205130872|102|5|4|48|25|3|11|0|96|0|0|0|0|0|0|0|0|0|84|0|0|0|0|6.4.3.1.3
201941|2019-10-03|15|20|51|9|||0|1|0|3|2|0|0|0|6|0|0|0|0|0|0|0|0|0|5|0|0|0|0|6.4.3.1.3
