202001|2020-01-04|15|20|51|15|2015205100296|2015205100396|101|10|2|28|31|3|20|1|95|0|0|0|0|0|0|0|0|0|14|0|0|0|0|6.4.3.1.3
202001|2020-01-04|15|20|51|9|||0|0|0|4|0|0|2|0|6|0|0|0|0|0|0|0|0|0|1|0|0|0|0|6.4.3.1.3
