201938|2019-09-10|15|20|51|15|1915205128825|1915205128951|127|16|0|39|42|8|11|1|117|0|0|0|0|0|129|0|0|0|94|0|0|0|0|6.4.3.1.3
201938|2019-09-10|15|20|51|9|||0|0|0|4|6|0|0|0|10|0|0|0|0|0|4|0|0|0|9|0|0|0|0|6.4.3.1.3
