201937|2019-09-04|15|20|51|15|1915205128283|1915205128410|128|13|8|49|37|1|13|1|122|0|0|0|0|0|245|0|0|0|107|0|0|0|0|6.4.3.1.3
201937|2019-09-04|15|20|51|9|||0|0|0|3|2|0|0|1|6|0|0|0|0|0|11|0|0|0|8|0|0|0|0|6.4.3.1.3
