201939|2019-09-17|15|20|51|15|1915205129283|1915205129407|125|9|6|44|46|3|12|1|121|0|0|0|0|0|0|0|0|0|194|0|0|0|0|6.4.3.1.3
201939|2019-09-17|15|20|51|9|||0|0|0|1|2|0|1|0|4|0|0|0|0|0|0|0|0|0|9|0|0|0|0|6.4.3.1.3
