201950|2019-12-04|15|20|51|15|1915205136149|1915205136282|134|11|3|51|57|5|5|0|132|0|0|0|0|0|258|0|0|0|123|0|0|0|0|6.4.3.1.3
201950|2019-12-04|15|20|51|23|||0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.4.3.1.3
201950|2019-12-04|15|20|51|9|||0|0|0|1|0|0|0|0|1|0|0|0|0|0|7|0|0|0|2|0|0|0|0|6.4.3.1.3
