201950|2019-12-07|15|20|51|15|1915205136490|1915205136573|84|3|6|26|34|1|7|3|80|0|0|0|0|0|0|0|0|0|81|0|0|0|0|6.4.3.1.3
201950|2019-12-07|15|20|51|9|||0|0|0|2|1|1|0|0|4|0|0|0|0|0|0|0|0|0|2|0|0|0|0|6.4.3.1.3
201950|2019-12-07|15|20|51|13|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|6.4.3.1.3
