201951|2019-12-14|15|20|51|15|1915205137115|1915205137176|62|8|4|15|21|5|4|0|57|0|0|0|0|0|0|0|0|0|57|0|0|0|0|6.4.3.1.3
201951|2019-12-14|15|20|51|9|||0|1|2|0|0|1|1|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.4.3.1.3
