201946|2019-11-05|15|20|51|15|1915205133420|1915205133510|91|7|8|44|28|1|2|1|91|0|0|0|0|0|245|0|0|0|149|0|0|0|0|6.4.3.1.3
201946|2019-11-05|15|20|51|9|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|0|4|0|0|0|0|6.4.3.1.3
