201948|2019-11-19|15|20|51|15|1915205134514|1915205134643|130|11|7|51|39|7|13|0|128|0|0|0|0|0|0|0|0|0|34|0|0|0|0|6.4.3.1.3
201948|2019-11-19|15|20|51|9|||0|0|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|6.4.3.1.3
